chunk_idx,text,filename,is_rule,lv1_name
27,"- 30 -
 적합한 금융상품을 권유받기 위해서는 어떻게 해야 하나요? 
 금융소비자가금융상품판매업자등으로부터적합한금융상품계약체결을권유받기위해서는금융회사에자신에대한정확한정보를제공하여야합니다. 금융상품의적합성여부는금융소비자의성향등에따라달라질수있기때문에금융상품판매업자등이요구하는금융상품별정보확인서등을작성할때정확한정보를기재하여야합니다. 또한, 금융상품계약체결권유를받을때에는궁금한사항을끝까지확인하고, 금융상품설명내용을이해하였음을확인하는서명, 기명날인, 녹취시에는신중을기하여야합니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
28,"- 31 -
 설명의무는 기존과 비교하여 어떤 부분이 달라졌나요? 
금소법은기존개별법상설명의무규정을통합·정비하고,금소법제정으로새로도입된소비자권리에관한사항등을추가로설명하도록하였습니다. 따라서금융상품판매업자및자문업자는금융상품의중요사항뿐만아니라연계·제휴서비스내용,청약철회의기한·행사방법·효과,민원처리및분쟁조정절차등에대해서도설명하여야합니다.또한,금소법에서는금융소비자의이해도를제고하고설명의무제도의실효성을확보하기위한보완장치를마련하였습니다. 금융상품판매업자등은설명의무이행에필요한설명서를일반금융소비자에게제공하여야하며,예금성상품을제외한모든금융상품에대해설명서제공시핵심설명서를함께제공하고,설명한내용을일반금융소비자가이해하였음을서명, 기명날인, 녹취등을통해확인받아야합니다. 한편,설명의무를위반하여금융소비자에게손해가발생한경우금융상품판매업자등이고의,과실이없음을스스로입증하지않으면손해배상책임을부담하도록하여금융소비자의피해구제가능성이한층높아졌습니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
29,"- 32 -
 설명 내용이 어려운 경우 어떻게 하나요? 금융상품판매업자및자문업자는일반금융소비자에게계약체결을권유(자문포함)하는경우금융상품의내용등금융상품에관한중요한사항을일반금융소비자가이해할수있도록설명하여야하며,설명한내용에대해일반금융소비자가이해하였음을서명이나녹취등의방법을통해확인받아야합니다.따라서일반금융소비자는금융상품에대한설명을들었거나상품설명서를읽어보아도해당금융상품이이해되지않는경우에는설명내용을이해하였음을확인하는서명등을보류하고금융상품판매업자및자문업자에게추가설명을요청하여내용을충분히이해한후에계약을체결하여야합니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
30,"- 33 -
 금융상품 설명서에는 어떤 내용이 있나요?금융상품판매업자및자문업자는금융상품에관한설명을하기전에서면교부,우편또는전자우편,휴대전화문자메시지또는이에준하는전자적의사표시중하나의방법으로설명서를제공하여야합니다.설명서는다음의사항을포함하여일반금융소비자가쉽게이해할수있도록작성하여야합니다. ❶보장성상품:보장성상품의내용,보험료,보험금지급제한사유및지급절차,위험보장의범위등 ❷투자성상품:투자성상품의내용,투자에따른위험,위험등급등 ❸예금성상품:예금성상품의내용,이자율및산출근거,수익률및산출근거등 ❹대출성상품:대출성상품의내용(금리및변동여부,중도상환수수료부과여부·기간및수수료율등),상환방법에따른상환금액·이자율·시기,저당권등담보권설정에관한사항,담보권실행사유및담보권실행에따른담보목적물의소유권상실등권리변동에관한사항,대출원리금,수수료등금융소비자가대출계약을체결하는경우부담하여야하는금액의총액등",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
31,"- 34 -
 핵심설명서란 무엇인가요? 금소법에서는소비자의권리강화및금융상품에대한이해도를제고하기위하여핵심설명서제도를도입하였습니다. 금융상품판매업자및자문업자는일반금융소비자의계약체결여부판단이나권익보호에중요한영향을줄수있는사항을요약하여설명서맨앞에위치시켜일반금융소비자에게제공하여야합니다.핵심설명서에포함되어야하는사항은유사한금융상품과구별되는특징,금융상품으로인해발생가능한불이익(투자성상품은위험등급,보장성상품은해약환급금이이미납입한보험료보다적을수있다는사실,대출성상품은연체시불이익등),민원을제기하거나상담요청시이용가능한연락처입니다.일반금융소비자는향후금융상품계약체결시기존설명서뿐만아니라핵심설명서도면밀히확인한후계약을체결하여야합니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
32,"- 35 -
 금융상품 가입 시 어떤 서류를 확인해야 하나요?금융상품직접판매업자및자문업자는금융소비자와금융상품판매또는자문계약을체결하는경우계약서류를금융소비자에게지체없이제공해야합니다.이때계약서류에는금융상품계약서,금융상품의약관,금융상품설명서(금융상품판매업자만해당),보험증권(보장성상품중보험의경우)이해당됩니다.계약서류는향후분쟁이발생했을때필요한중요한증빙자료에해당하므로,금융소비자는금융상품판매또는자문계약체결후계약서류를잘전달받았는지를꼼꼼하게확인해야합니다.만약계약서류를올바르게수령하지못한경우에는즉시금융상품직접판매업자및자문업자에게계약서류를제공해줄것을요청하여야합니다. 한편,금소법은계약서류제공사실에관하여금융소비자와다툼이있는경우에는금융상품직접판매업자및자문업자가직접이를증명하도록하여금융소비자보호를강화하고있습니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
33,"- 36 -
 금융상품의 위험성은 어떻게 확인하나요?우선,투자성상품을판매하는금융상품판매업자에게투자성상품의수익구조및투자위험등을알기쉽게상세하게설명하도록요구하는것이바람직합니다.금융상품판매업자는투자성상품에대한투자를권유하고자하는경우,해당금융상품에대한설명서와함께위험등급및유의사항이포함된핵심설명서를교부하고그내용을설명해야합니다.따라서금융소비자는금융상품판매업자가배부하는핵심설명서를충분히이해한후투자결정을하는것이바람직합니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
34,"- 37 -
 불공정영업행위에는 어떤 것들이 있나요?금소법은금융상품판매업자및자문업자가우월적지위를이용하여금융소비자의권익을침해하는불공정영업행위를금지하고있습니다.불공정영업행위에는아래와같은다양한유형이존재합니다. ❶대출성상품등계약체결과관련하여금융소비자의의사에반하여다른금융상품의계약체결을강요하는행위 ❷대출성상품등계약체결과관련하여부당하게담보를요구하거나보증을요구하는행위 ❸금융회사또는그임직원이업무와관련하여편익을요구하거나제공받는행위 ❹대출성상품에있어특정대출상환방식을강요하거나,중도상환수수료부과사유에해당하지않는계약에대하여중도상환수수료를부과하는행위 ❺연계·제휴서비스를부당하게축소하거나변경하는행위 ❻대출성상품계약을체결하고금전을제공한날전·후1개월내에보장성,투자성,예금성상품의계약을체결하도록하는행위금융소비자는금융상품판매업자등과계약을체결하는경우불공정영업행위에해당하는지주의하여계약을체결해야합니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
35,"- 38 -
 부당권유행위에는 어떤 것들이 있나요?금소법은금융상품판매업자및자문업자가금융상품에대한잘못된내용을설명하거나부당한방법으로권유하는행위를금지하고있습니다.부당권유행위에는아래와같은다양한유형이존재합니다. ❶불확실한사항에대하여단정적인판단을제공하거나확실하다고오인하게할소지가있는내용을알리는행위 ❷금융상품의내용을사실과다르게알리는행위 ❸금융상품가치에중대한영향을미치는사항을금융소비자에게알리지않는행위 ❹금융상품내용의비교대상및기준을밝히지아니하거나객관적인근거없이다른금융상품과비교하여해당금융상품이우수하거나유리하다고알리는행위 ❺보장성상품계약의중요사항을고지하는것을방해하거나부실하게고지하도록유도하는행위 ❻ 금융소비자의요청없이방문·전화등을이용하여계약체결을권유하는행위 ❼ 금융소비자의거부의사표시이후에도계속계약체결권유를하는행위 ❽ 내부통제기준에따른직무수행교육을받지않는자로하여금계약체결권유와관련된업무를하게하는행위",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
36,"- 39 -
 ❾그밖에금융소비자보호또는건전한거래질서를해칠우려가있는행위등금융소비자는금융상품판매업자등으로부터계약체결권유를받는경우부당권유행위에해당하는지주의하여계약을체결해야합니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
37,"- 40 -
 금융상품 광고를 볼 때 어떤 부분을 주의해야 하나요?
금소법은허위·과장광고등으로부터금융소비자를보호하기위하여금융상품판매업자및자문업자가금융상품또는업무에관한광고시반드시포함하여야할내용과광고시금지되는행위를규정하고있습니다.금융소비자는불법금융상품광고등에현혹되어거래를하지않도록각별한주의를기울여야합니다.금융상품판매업자및자문업자는금융상품등을광고할때1)계약체결전설명서및약관을읽어볼것을권유하는내용,2)금융상품판매업자등의명칭,3)금융상품의내용을포함하여야하며,금융상품유형별로아래와같은내용을추가로포함하여야합니다. ❶보장성상품:중도해지후다른보험가입시손실발생가능성 ❷투자성상품:투자위험및과거운용실적이미래수익률을보장하는것이아니라는내용 ❸예금성상품:수익변동형예금성상품의경우운용실적의변동가능성 ❹대출성상품:대출조건한편금융상품판매업자및자문업자가금융상품등광고시금융상품유형별로아래와같은행위가금지됩니다. ❶보장성상품:보장한도등을생략·불완전고지하여제한없이보장받을수있는것으로오인하게하는행위,부당하게보장내용이큰것으로오인하게하는행위등",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
38,"- 41 -
 ❷투자성상품:손실보전또는이익보장이되는것으로오인하게하는행위,수익률이좋은기간의수익률만표시하는행위등 ❸예금성상품:이자율등을명확히표시하지아니하여오인하게하는행위,수익률이좋은기간의수익률만표시하는행위등 ❹대출성상품:대출이자율등을명확히표시하지아니하여오인하게하는행위,대출이자가저렴한것으로오인하게하는행위등",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
39,"- 43 -
 금융분쟁조정제도가 무엇인지 궁금해요금융분쟁조정제도란금융소비자의사후적권익보호제도로서금융소비자와금융회사등이해관계인사이에금융업무등과관련하여분쟁이발생했을때금융감독원에설치된금융분쟁조정기구인분쟁조정위원회가분쟁을조정함으로써금융소비자의피해를구제하도록마련된제도입니다.금융소비자는금융회사등을대상으로분쟁이발생하는경우조정신청의원인및사실을증명하는자료등을기재한분쟁조정신청서를금융감독원에제출하여분쟁을접수할수있습니다.분쟁조정위원회는안건이회부된날로부터60일이내에이를심의하여조정결정을하게되며,금융감독원장은조정위원회의조정안을당사자에게통보합니다.금소법시행이전에는분쟁조정신청사건의처리절차진행중에금융회사가소송을제기하는경우조정절차가중지되었던것에반해,소송중지제도가도입됨으로써법원은분쟁조정이신청된사건에대하여소송이진행중일경우조정이있을때까지소송절차를중지할수있게되었습니다.그리고,분쟁조정과정에서금융회사가소송을제기하여조정을회피하지못하도록일반금융소비자가신청한소액(권리가액2천만원이내)분쟁사건의조정절차가개시된경우에는금융회사등은금융감독원으로부터조정안을제시받기전까지소송을제기할수없습니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
40,"- 44 -
분쟁신청인과관계당사자는조정안을통보받은후수락여부를결정할수있으며,양당사자가모두조정결정을수락하는경우에는조정이성립되고재판상화해와동일한효력을가지게되므로다시소송을제기하여다툴수없습니다.또한어느일방이조정결정내용을이행하지않을경우별도의소송절차없이조정서를근거로강제집행이가능합니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
41,"- 45 -
 자료열람요구권이 무엇인가요?
금소법은금융상품거래시상대적약자인금융소비자의금융상품거래정보접근권한을강화하기위해자료열람요구권을도입하였습니다.금융소비자는분쟁조정또는소송의수행등권리구제를위한목적으로금융상품판매업자와자문업자에게해당회사가기록·유지·관리하는계약의체결및이행등에관한자료의열람을요구할수있습니다.금융소비자가열람을요구하려는경우에는열람의목적,범위및방법을기재한열람신청서를해당금융상품판매업자및자문업자에게제출하여야하며,열람요구를받은금융상품판매업자등은요구받은날로부터6영업일이내에금융소비자가해당자료를열람할수있도록하여야합니다.다만금융상품판매업자등은열람할수없는정당한사유(법령에따라열람제한하거나거절할수있는경우,해당금융회사의영업비밀이현저히침해되는경우등)가있는경우에는금융소비자에게그사유를알리고열람을연기할수있으며,그사유가소멸하면지체없이열람하게하여야합니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
42,"- 46 -
 금융상품 거래를 되돌릴 수 있나요(청약철회권)?금소법에서는그간일부보험상품과투자자문에한정하여적용되던청약철회권의적용범위를대폭확대하였습니다.따라서금융소비자는금융상품계약을청약한이후계약의필요성,적정성등을재고하여어떠한불이익없이금융상품계약에관한청약을철회할수있게되었습니다.금소법상청약철회권은전문금융소비자가아닌일반금융소비자가행사할수있으며,예금성상품을제외한모든금융상품(보장성·투자성·대출성상품)과금융상품자문계약에적용됩니다.금융소비자가청약철회권을행사한경우금융상품판매업자및자문업자는청약철회접수후3영업일이내에금융소비자로부터받은금전·재화등을반환하여야합니다.다만,대출성상품의경우에는소비자로부터금전·재화등을반환받은날이후3영업일이내에이미받은수수료를포함한금전·재화등을반환하여야합니다.또한,금융상품판매업자및자문업자는청약철회를이유로금융소비자에게손해배상또는위약금등금전의지급을청구할수없습니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
43,"- 47 -
청약철회는 어떻게 해야 하나요?일반금융소비자가금융상품등계약의청약을철회하기위해서는청약후일정기간내에철회한다는의사표시를하여야합니다.철회가가능한기간은금융상품별로다르며,보장성상품은보험증권수령일로부터15일과청약일로부터30일중먼저도래하는기간이내,투자성상품과금융상품자문계약은계약서류제공일또는계약체결일로부터7일이내(숙려기간제외),대출성상품은계약서류제공일,계약체결일또는계약에따른금전·재화등을금융소비자에게제공한날로부터14일이내에철회할수있습니다.청약의철회의효력은일반금융소비자가청약의철회의사를표시하기위하여서면,전자우편,휴대전화문자메시지또는이에준하는전자적의사표시를발송한때발생합니다.대출성상품의경우에는일반금융소비자가의사표시를발송하고이미공급받은금전·재화및이자등을반환하는때그효력이발생합니다.한편보장성상품의청약철회시이미보험금지급사유가발생한경우에는청약철회의효력이발생하지않습니다.다만일반금융소비자가보험금지급사유발생을인지하였음에도청약을철회한경우에는효력이발생합니다.또한,금소법은금융소비자보호를위해청약철회규정에반하는특약중일반금융소비자에게불리한것은무효로규정하고있습니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
44,"- 48 -
 금소법 위반 거래 시 무엇을 할 수 있나요(위법계약해지권)?
금융소비자는금융회사가판매규제를위반하면서판매한금융상품계약을해지할수있습니다.금융상품판매업자등은금융상품을판매하면서적합성원칙,적정성원칙,설명의무,불공정영업행위금지,부당권유행위금지를준수해야하는데,이를위반하는경우금융소비자는해지수수료나위약금등불이익없이계약의해지를요구할수있습니다.위법계약해지권은일반금융소비자와전문금융소비자모두행사할수있으며,모든금융상품에적용됩니다.다만위법계약해지권을행사하기위해서는대상금융상품이계속적형태의금융상품이여야하며,계약기간종료전에해당계약을해지했을때금융소비자의재산에불이익이발생해야합니다.다만,금융소비자가온라인투자연계금융업자와체결하는계약,자본시장법상원화표시양도성예금증서,표지어음에대해서는위법계약해지권을행사할수없습니다.금융소비자가위법계약해지권을행사하기위해서는위법사실을안날로부터1년이내(계약체결일로부터5년이내)에계약해지를요구하여야합니다.계약해지를요구할때는금융상품의명칭과법위반사실,법위반사실을입증하는서류를첨부한계약해지요구서를금융회사에제출해야합니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
45,"- 49 -
금융상품판매업자등은금융소비자가계약의해지를요구한후10일이내에수락여부를통지해야하며,계약해지요구를거절할경우거절사유도함께통지하여야합니다.한편금융소비자는금융상품판매업자등이정당한사유없이해지요구를따르지않을경우일방적으로계약을해지할수있습니다.이때정당한사유에는위반사실에대한근거를미제출·거짓기재,계약후에발생한사정변경을이유로주장,금융회사등이소비자의동의를받고위반사항을시정한경우,법위반사실을소비자가계약체결전에이미안경우등이해당합니다.해지요구를판매업자가수용하는경우,해당계약은장래에대해그효력을상실하며,금융상품판매업자등의원상회복의무는없습니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
46,"- 50 -
 금융상품 거래로 손해 발생 시에는 어떻게 해야 하나요?
금융상품판매업자및자문업자는금소법을위반하여금융소비자에게손해를발생시킨경우그손해를배상할책임이있습니다.특히금융상품직접판매업자는금융상품판매대리·중개업자등이대리·중개업무를하며금융소비자에게손해를발생시킨경우에도그손해를배상하여야합니다.다만금융상품직접판매업자가금융상품판매대리·중개업자등의선임과그업무감독에대해적절한주의를하고손해방지를위한노력을한경우에는그책임을면할수있습니다.금융소비자가금융상품판매업자에게손해배상책임을묻기위해서는금융상품판매업자등의고의·과실,위법성,손해,위법성과손해의인과관계를입증하여야합니다.그러나설명의무위반으로인해손해가발생한경우,금융소비자는위법성,손해,위법성과손해의인과관계만을입증하면되며,고의·과실에관한입증책임은금융상품판매업자등에게로전환됩니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
47,"- 51 -
 판매제한명령권이 무엇인가요?
금소법은금융상품의판매과정에서금융소비자에대한피해가가시화되거나피해가확대되는것을방지하여소비자피해를최소하기위하여감독당국이해당금융상품의판매금지를명령할수있도록규정하고있습니다.판매금지명령은투자성상품또는보장성상품,대출성상품에관한계약체결이나계약의이행으로인해금융소비자가피해를입을우려가있다고명백히인정되는경우에발동됩니다.다만,판매제한·금지명령이발동되더라도발동이전에체결된금융상품에관한계약에는영향을미치지않습니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
48,"- 52 -
 금융상품 선택 시 참고할 만한 정보가 있나요?금소법및하위규정에서는금융소비자가금융상품의주요내용을쉽게비교할수있도록비교공시에관한내용을규정하고있습니다.이를위하여금융감독원은금융소비자가금융상품의주요내용을알기쉽게비교할수있도록금융상품의유형별로주요내용을비교하여홈페이지(finlife.fss.or.kr)와통합연금포털(100lifeplan.fss.or.kr)에공시하고있습니다.또한비교공시의효율적인운영을위하여중앙행정기관,지방자치단체,금융관련기관및단체,도는전문가의의견을듣거나자료의제출을요청할수도있습니다.비교공시되는금융상품의범위에는예·적금,대출,집합투자증권,보험,연금계좌가포함되며,이자율,보험료,수수료정보,중도상환수수료율,위험등급을함께공시하게됩니다.또한,금융상품직접판매업자의담당부서와연락처,공시시점이함께게시됩니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
49,"- 53 -
 금융회사의 소비자보호 실태평가 결과를 알고 싶어요금융감독원은매년금융회사의금융소비자보호실태를평가해그결과를공표하고있습니다.실태평가대상금융회사는영업의규모나시장점유율,금융회사가취급하는금융상품의종류와성격,감독및검사결과,금융상품에대한민원또는분쟁현황을고려하여결정됩니다.실태평가시에는금융회사의내부통제기준운영에관한사항과금융소비자보호기준운영에관한사항을점검하며,금융감독원장은실태평가의결과를금융감독원및관련협회홈페이지에게시해야합니다.한편,실태평가를받은금융회사는개선계획을금융감독원장에게제출해야합니다.금융소비자는금융감독원및관련협회홈페이지를통해각금융회사의금융소비자보호실태평가결과를확인하실수있습니다.",230918_금융소비자용 금소법 안내자료_f.pdf,False,R4
